metabolite_id	metabolite_name	analysis_id	units	PMN_02	PMN_03	PMN_04	PMN_05	PMN_06	PMN_07	PMN_08	PMN_10	PMN_12	PMN_13	PMN_14	PMN_15	PMN_16	PMN_19	PMN_21	PMN_22	PMN_25	PMN_27	PMN_28	PMN_29	PMN_32	PMN_34	PMN_35	PMN_36	PMN_38	PMN_40	PMN_41	PMN_42	PMN_43	PMN_46	PMN_48	PMN_49	PMN_50	PMN_51	PMN_52	PMN_53	PMN_54	PMN_55	PMN_56	PMN_57	PMN_58	PMN_59	PMN_60	PMN_61	PMN_62	PMN_63	PMN_64	PMN_65	PMN_66	PMN_67	PMN_68	PMN_69	PMN_70	PMN_71	PMN_72	PMN_73	PMN_74	PMN_75	PMN_76	PMN_77	PMN_78	PMN_79	PMN_80	PMN_81	PMN_82	PMN_83	PMN_84	PMN_85	PMN_86	PMN_87	PMN_88	PMN_89	PMN_90	PMN_91	PMN_92
ME585878	N,N,N-Trimethyllysine	AN004046	MS reading	26846908.84	18230959.66	17944434.67	21422689.01	28794688.92	34922681.82	21535049.02	16955219.29	34359647.8	21274038.98	29392123.85	24891161.96	43107031.24	22728986.18	14817699.44	20116019.69	29257812.9	29898333.79	18523777.6	15601568.57	37323597.22	20114523.53	23953464.04	43147639.27	323011793.9	25052087.56	12833665.14	19331858.52	21430519.48	21293467.39	16449593.48	35517346.76	18224183.5	40964700.73	50748691.4	25200788.61	37753643.13	47113601.35	41814526.86	26437623.66	32921379.49	35587568.86	3787355.619	19484897.1	34517751.08	31554969.35	38144761.93	31704770.15	21355325.19	48970260.87	37956543.69	19199382.25	21290784.86	42956070.43	21875834.2	16934427.57	43855234.4	45957051.68	30866664.85	37555571.27	48868944.52	72652872.48	24105039.7	24494120.96	31529874.4	66880371.21	31750883.87	24721256.08	51302742.09	59134247.65	34132986.45	40357608.29	28310785.59	54985313.86	51338577.73
ME585900	Norleucine	AN004046	MS reading	164175691.3	612782943	216836946.6	295300538.5	386162731.2	189075854	232038640.7	154906105.6	123284806.9	149217224.5	193408129.8	129926836.9	251062472.9	423653582.7	150059554.2	112989604	159639477	173367185.7	300250447.8	281828276.7	111955928.3	434709584.4	125767523.5	210446458.5	138979254.6	189840429	303969974.7	158567096.5	349518539.1	344490579	348713161.1	248280577.1	120608275.6	512375375.8	224667634.3	243038204.1	298809556.4	255514849.2	193850995.2	160394166.9	271151621.4	310767027.5	176474328.5	134642938.2	344418562.8	262980181.6	233703679	103140826.4	149721409.5	378148001.6	182643038.8	245967093.9	146150867.1	158187022.4	141635070.5	304843039	893792685.5	5106252126	281870112.1	246676624.6	553158257.2	273593689.9	529979657.1	141034841.4	205244656.8	262495362	7601635.581	126128461.8	381198228.4	414636323.2	328614693.8	229022153.5	388075145.5	294511660.1	377208969.5
ME585901	Ophthalmate	AN004046	MS reading	8049379.045	16083736.21	8271363.827	10917004.76	9980432.713	10988492.09	17752705.01	11109573.1	20742122.21	10521016.98	11841349.16	14838698.01	15373709.56	48056226.55	20564253.34	12884904.95	28052207.56	12500173.06	20250204.54	20098372.71	15536813.91	28829054.3	13900982.7	35569202.97	47492113.49	24638941.99	29529386.75	16919325.77	28453473.13	57100371.23	34721554.05	40093182.71	17983073	55374252.37	18662407.78	23077285.39	7882896.059	15013784.79	20381963.09	15596281.25	15368941.07	90818981.09	14773951.21	9271888.753	31448426.65	27541949.07	21897162.13	18598687.71	13675404.89	58669331.5	39110634.86	26714018.81	13941188.05	22541675.08	19671290.6	21240803.53	7729192.25	4912922.97	12158540.58	6460788.915	16965814.86	15910098.54	5117179.864	19791635.56	13470125.12	13369913.83	2333957.245	8287939.88	3811205.967	13230549.19	6984352.718	8711198.559	10069437.07	13230549.19	13480661.09
ME585902	Ornithine	AN004046	MS reading	196660597.4	149186902.2	284492843.4	79399592.11	383931633	292888857.6	236855450.9	273481826.5	237769062.8	151813481	227032358.8	223542823.6	157929505.6	246466769.1	173946311.8	229177007	255298718.6	313670781.8	401663917.2	204530916.9	167682208.9	256665494.4	241542412.3	167914623	203503132.3	292379551.2	327116867.8	308959616.4	325137889	271636180	361652688.6	204136666.9	213818193.3	327099089.7	399997650.5	360672524.5	295116081.5	293989436.5	519610265.7	192690602.9	256683044.6	285402059.3	101005300	327783434.5	256092856.3	577204526.4	337001628.4	282033593.2	188926404.9	277723032.3	448143601.7	160064155.5	362024127.2	462462436.6	323012013.5	185321727.6	283759539.7	413410668.1	279619763	262861565.4	111437421.2	262831759.5	127779840.8	261708976.7	317914443.9	174344684.2	623291342.9	250218843.4	225301854.6	202603983.1	285049737.3	201261437.7	124140252.4	208791821.5	177941349.9
ME585903	Orotate	AN004046	MS reading	52928924.05	61266310.22	43628453.11	23555037.29	32698197.38	133052531.5	209059813.5	16153482.62	30993170.5	87649919.94	88649510.18	86298669.33	20704381.63	211634547.2	65400364.82	90306762.61	72438540.08	45668663.87	116297482.2	58509647.77	75249751.52	177840022.6	38388224.55	12385107.98	67952480.08	48520445.24	148027078.4	147146257.2	37695381.56	118729684.8	161665945.8	30218208.71	55999472.3	112779044.6	140282317.9	63729339.74	190810789.3	4852760.274	102673876.1	62874529.25	12080531.55	16699001.74	46053905.29	50531269.77	55070483.23	81983274.6	5928256.464	17727199.67	6902070.439	19435072.12	147689058.2	15876494.5	42184045.66	17512100.77	13737068.39	7200050.286	54741325.94	33412353.22	47411181.57	52926307.33	93180199.9	110064090.6	41482569.87	109035689.5	90606062.46	64517977.6	140405680.8	89877391.6	122809541.5	86602230.21	78209940.62	48398478.59	69226815.78	96617843.36	122978349
ME585904	Orotidine	AN004046	MS reading	255525.2513	100774.4591	174168.2799	430183.6017	258355.4934	1224265.854	321703.8362	568979.9058	574476.8102	143514.3467	1091495.903	646694.644	186609.2829	1003589.554	492917.3604	1658378.558	1779858.52	649649.8305	758172.2584	540115.1897	193474.0995	274558.5513	560245.2801	1087136.679	639146.5369	727868.2282	428892.2272	924139.3163	415099.55	263826.563	385511.1903	499658.7144	743316.8977	202961.5289	1020712.918	357213.0376	178967.5249	755078.6654	483400.4576	879939.5577	194406.441	1568238.297	195674.7375	812386.6969	904801.6935	1267288.121	345960.789	474303.0285	1389891.783	237508.2799	597304.5102	793285.656	295972.3904	377568.02	521737.3037	299071.9164	69148.96813	89118.40776	265975.33	206826.9489	87971.45445	176817.5154	60496.15251	769594.4635	873636.9902	252049.7202	107562.8401	675189.3602	281489.6685	343262.4247	157073.0007	213827.9757	287430.2113	602192.4867	615591.3124
ME585905	Oxoadipate	AN004046	MS reading	804413.3122	348523.9468	433246.2719	366552.9138	34498.47687	862432.1005	779807.0003	681265.591	651678.7419	423307.9378	841982.8655	44976.25986	974586.7233	1337411.161	487329.1499	44628.45218	1136630.583	1138336.329	926126.0987	569050.9228	271658.4463	755136.3352	56855.96445	57571.81409	989151.9592	343950.8917	401762.7079	67183.77054	1095395.03	839885.4128	1037191.75	528598.1232	413943.2213	684954.4216	949901.0583	718081.562	477635.1305	3237122.807	1228244.439	45135.47014	30027.69984	744711.5475	2278884.735	1937446.411	738192.2417	68722.90328	910649.2606	1365697.486	39748.81025	1398897.789	389801.9316	592267.4292	967584.1583	986602.5887	1320553.099	559053.8977	2622769.594	1499872.641	364147.9675	1274175.978	398850.9858	2772075.604	558413.3034	896960.551	743524.2059	551693.7577	2434476.594	1031629.031	25502.30104	432452.7783	419538.7571	696172.4383	692648.1645	596223.7704	136010.6504
ME585906	PC (32:0)	AN004046	MS reading	373002710.6	1938096.861	400058515.9	42283601.4	809779415.4	959676388.5	263558420.4	1142904058	1614691793	271244939.7	1661001769	1347593076	203224922.7	2088089796	411899823.9	1066747841	2620220376	1571531763	983435530.5	149336245.4	1070267401	275023735.4	982182798.1	1703669001	25122787.05	1603590881	244396468	1924425985	748889798.2	256960948.5	1025297760	102402916	942372888.6	1324810825	1606437548	625627824.3	605204234.2	1138158204	615939807.3	913660411.9	1054825576	1321297811	751497177.6	2326592332	1154525643	1991061288	966167484.9	478749861.2	1145405731	387109133.5	1052110559	930672558.1	278518728.8	745775163.4	1404882767	754284285.5	38083997.99	93945697.49	243196398	589416201	130022404.5	126810400.2	426139567.5	1918947693	371385509	174323144.7	11804860.67	985887172.8	435057311.1	101841295.8	138514098.4	295437185.3	43491411.61	339208324.7	359733922.3
ME585907	PC (32:1)	AN004046	MS reading	366119733.9	367879308.4	220728998.2	178457932.6	568257308.6	206069571.6	436946798.4	427614433.1	410135090.1	250487516.5	291417024.1	253951579	358306518.1	495935390.6	431954002.5	252777725.3	310222059.4	313961266.7	427269811.5	382001522.7	262117381.8	207048600.9	416394626.5	587845715	35197429.86	638096660.4	162603733.1	345308674.3	339218775.1	273708477.7	295927074.9	130332967.4	575362596.5	503778951.5	336974378.7	345284341.1	340097013.9	247195869.5	249223631.1	368782415.6	230730256.4	395564689.8	399750133.3	544042481.7	329537470.4	281025164.8	343363454.6	254645457.8	398632221.9	230889572.5	342470664.7	348332277.3	818881331.9	367418591	274444656.2	270329774.2	159366804.3	153340183.9	171986437.4	285842146.2	223041026	273882313.4	227183358.6	300704215.2	196935671.5	174661655.4	54772833.09	245625469.2	258947963.9	303597500.4	261935562.7	293121675.8	261888536.2	178027200.6	235149338.1
ME585908	PC (32:2)	AN004046	MS reading	43885834.78	91872151.71	31971408.82	29242759.76	41729633.83	26416890.83	29795785.04	51239639.32	31027641.08	25634755.35	26097247.48	23497483.03	37113775.01	32184638.89	50561877.09	14127811.46	13296985.33	17147125.75	25431642.94	57635924.67	33801908.54	27865163.89	40876001.41	48729125.98	24252438.89	30925916.65	26913410.54	18274936.69	60405675.27	43145822.2	16394061.03	46439536.77	39945039.17	44127861.79	24296462	40321584.95	42907934.92	13194288.15	32321213.79	36186184.05	14224098.56	28055319.01	80129850.43	36254060.51	21500981.53	30879718.95	20806776.04	29423290.91	38269369.95	26411222.04	18985248.78	33322068.44	213003344.7	36946168.48	15074830.04	24727991.54	30816644.78	43552939.13	25827185.4	36414395.06	33210066.7	42147037.23	32649643.7	35461016.18	30390089.78	40164432.46	28371551.1	36917711.51	27034581.92	52489751.77	56211196.37	35158818.83	51552435.08	22021626.39	29992278.17
ME585909	PC (34:1)	AN004046	MS reading	5906168945	861051685.6	5404836416	2072764745	9735147978	8410008828	6006466534	8754849793	11356680976	5469365062	10209357473	9937333139	5836878707	11248594144	8594678466	10661156330	11034735336	12254425704	11671694120	4135079511	7817890785	4678132813	11613107411	11233665102	486593450.9	13841283681	4006789565	12584734943	6169348629	4487588135	9347538601	1722250844	7335183010	7618699879	10277697834	6061079248	7842161380	10244586791	6422354922	9186625271	6117611604	8895554257	11084781521	14059923456	9405114650	9494676676	8333304180	5799935310	7405791425	4946386306	10748352594	8017072027	6327893887	7270596678	12002665889	5865239146	1291186211	1773493932	4518711253	6163348355	3161410630	2890003919	5736781435	11271511797	5258356642	2668879840	562130474.3	7958230122	6180622276	2776246539	2684543000	4584956345	1762211660	5511751445	4417306220
ME585910	PC (34:2)	AN004046	MS reading	4243635944	1375208107	4484422400	3473073054	4362007167	3546891652	4661732418	6099599950	4155413420	4819505082	4698161464	4706612833	5774462024	4664389623	9945198350	4980327911	4322114944	3706881438	4670565878	5254926686	5040963520	4267772374	6784659826	4931480832	1569501779	4425060374	3300220522	4125941987	5220401644	4746010272	3470735717	3422446124	3595233952	5996911317	3885144276	4383585753	4294809694	3046498703	4491441932	5252613656	2877367849	4336865361	14590393658	5033461565	5424460767	7711876004	3476042341	6724899728	4726393569	4185119964	5033053079	4633071479	8434161591	4957336057	3721330729	3773081499	1963916686	2870457303	2859348143	4021661525	2173360788	2875705120	2831131135	5307261267	3625857874	2283297007	1680924078	5027000026	2774385027	2235625763	3272231276	2899159421	2586148648	2775830058	4298271716
ME585911	PC (36:1)	AN004046	MS reading	819201309.3	33291.5673	921713193.1	725645.131	2418966464	2120006925	412220591.5	1698350827	2687610958	619961596.6	3211139747	2781191719	424876417.1	2794170653	961548714.2	2945536819	3328277062	3458629571	2207824685	135345860.4	1744985572	336658064.8	2337519502	2016632500	1444154.485	3342824264	625057422.6	3099113864	1196163097	484764959.4	1931228920	389180.8142	1189211121	1167240081	2161001387	704786179.2	1276067112	2617564499	1230852622	1612729079	1129624414	1422971713	1671704999	3343708165	1748276831	1909907698	1642332050	864694350.5	1195485266	84027139.97	1117688394	1395461148	692702712.7	874940627.4	2513855019	925606816.8	62062.11223	1360652.837	707427131.6	1082889568	348576088.7	4837924.133	1290134642	4411192346	997807800.4	197135703	40555.48517	2372925149	1288990709	86084583.66	15221872.12	704403330.4	44673.08557	1075883014	553196497.3
ME585912	PC (36:2)	AN004046	MS reading	4201593696	920272362.2	4259858808	1255589505	6366422348	5166992337	5147212067	7331021431	6693151654	4470501834	8272208991	7182189777	2835602187	7583675461	5016163028	6194899661	6251081370	6969330169	6125521374	3332544828	5359650057	3371943868	5571568918	8470785640	505857562.5	10147859716	4336717546	5907279950	5049274531	3219965760	5472524521	1620599120	5371107154	7287976130	6396965730	4479280351	5978018483	5561145316	4723711236	5544768212	4695014623	7564032615	7280433612	6930536851	8356483041	8249551013	6753773808	4891016245	7162718965	6537338106	6895196338	6258487431	4378341686	5445879688	6422943173	3523867754	1385972850	2043881422	3062209709	4043759215	2081955337	2149267228	3177076729	7460361004	4532721589	1985854465	860991533.1	6451131115	4928953466	2304823441	2515723809	3327944791	1500235014	5108878342	4353374628
ME585913	PC (36:4)	AN004046	MS reading	1176116164	707781333.6	1451925249	2527727674	890975683	1310096298	983712265.9	1254432338	929460217.8	980993113	816969712.7	831532564.8	3180572555	792819825.1	2812821175	1380622624	958602434.2	1026377789	729517987.1	1976844223	1164641751	1284104926	2406574863	1303597419	1255822253	1079071624	1471707952	1108487138	1639962136	1273338249	607155385.8	1309645853	1023291686	1279978940	841127376.4	1135056499	1066793837	522429357.8	1055364993	802669707.2	563415385.9	713493724.1	4817840459	938979378.6	996252318.6	1314145758	600205645.7	1773475924	695264709.2	769793760.2	736694254.2	1070347940	2157962333	985682680.8	815281030.7	747505977.2	675215729.7	1060930155	1049968816	823148474.7	728623947	1283369145	1172941621	1206770160	805282067	837310832.9	1064128900	1167071552	1015050174	798978470	1018186599	1227803849	1406199150	875144537.4	1293882964
ME585914	PC (36:5)	AN004046	MS reading	83720795.02	92082267.57	92259030.19	104016472.7	50105164.6	74991879.51	61637785.02	89806486.64	42990700.57	72509248.19	51526913.11	60217235.25	116314718.8	47898907.34	135268170.8	58988352.59	52704505.5	78543189.73	46746231.52	151355789.1	119625446.8	77920016.52	138147614.1	85342790.51	118474451	57580904.91	96375514.71	71911270.82	142841587.4	96375904.56	28883350.83	101726444	63829127.95	100730008.6	47584044.43	87817492.63	90690838.25	40435626.86	79093702.35	50128295.26	27475309.62	55959014.55	251366071.9	75336201.82	53359695.15	96067306.72	38354716.87	110189633.2	61497789.74	55456087.67	39175697.7	90418631.04	388326587	66718362.05	39546314.39	41811456.46	48146282.47	84436144.42	62747324.13	58555124.58	51078033.25	98781351.55	89051867.85	64126139.87	55740213.52	110989113.5	98304008.21	66617396.81	61210542.89	81088667.05	99172716.07	77249397.2	136298805.5	54122649.08	69240394.18
ME585915	PC (38:4)	AN004046	MS reading	636359717.8	160815949.9	793798971.1	474126286	814848117.6	1162158632	617951709.2	1057597999	671045017.2	555953983.8	918065087	744091526.3	897510491.3	682521215.2	1031221437	940301166.2	725167888.2	1005712907	699685424.2	1024656795	687595235	621790937.4	1124211111	795434449.7	228339166.7	948598437.5	578105624.4	799980851.2	714520073.2	498890695.3	548426723.2	567993070.9	528822821.7	1010105803	711544388.2	600329280.8	719321656.1	453681962.7	694045329.8	663626780.6	453050208.9	511070356.5	2310513443	750443875	944099027.8	1489881710	790237803.4	960181409.5	585940907.4	786243464.4	694033217.9	763619134.9	752796492	783230566.2	627341357.2	544595464.9	277584068.1	411639519.6	661114363.2	561399066.8	367711176.9	477827380.1	958666768.5	1077234463	584538715	413362607.2	248980980	992970388.6	727441071.9	351592371	590121794.7	765757352.2	422392617.5	722380923.1	824265008.6
ME585916	PC (38:5)	AN004046	MS reading	356330713.4	253614101.2	395776324.6	575479811.4	383933982	396854988.2	332863178.2	423058853.7	333510432.3	323695501.4	339053246.7	276548178.5	515011888.3	284807661.3	534812144.4	419302702.4	312388714.4	385897896.4	284155555	715934118	333060581.8	382904364.4	555708771.3	470625352.8	265927960.4	507695871	482500981.3	384197057.5	479656957.4	367934927.4	239671691.6	321649229.7	344308684.5	442590492.1	332192186	332006094.6	421776652.4	189553031.1	369123215.6	302110642.7	215244968	205287587.9	829936581.2	315247476.6	369265581.6	393432454.5	277655625.7	347604617.9	243655155	261418688.7	247410194.5	371211850.1	507012500.8	383540795.3	336450339.4	229780461.3	241615933.4	295201208	354909371.2	284450576.8	268926639.4	450067846.5	357609999.9	434378978.5	277007187.1	346540313.3	336015895	370659936.6	438170372.9	311628115.2	403220732.6	429034148.4	341724073	368481786.6	472062705.9
ME585917	PC (40:4)	AN004046	MS reading	58561016.75	3091944.596	55360090.99	8249259.857	104580360.8	95690857.39	48481061.36	99290986.58	76017540.97	52186223.57	114743327.2	86105356.55	35520239.42	97831044.52	57222502.67	119972935.6	92530600.31	113617125.6	80451971.23	35255251.67	64811474.77	34022541.53	98727421.48	64144343.58	3023807.529	122612318	27803758.68	89831424.07	42215226.37	30111775.47	62885547.52	15956743.54	55062832.19	93841818.44	113190579.7	58594343.15	71131349.76	41299984.27	51864866.38	96975633.58	51484329.09	56569475.63	85616848.49	97793388.78	129380691.5	160346639.8	91921664.95	71626164.93	71504301.66	74380793.69	76243270.45	100526674.5	50630754.86	93365507.18	76043102.48	54167137.71	7996076.682	15633853.31	48373933.19	57577009.93	22434194.59	21816363.54	52854748.99	126173349.5	53478691.65	27630698.15	3693212.774	113586897	58269744.46	22115430.2	33291457.72	54778546.15	20322634.25	50204418.6	66456011.83
ME585918	PC (40:5)	AN004046	MS reading	121789410.4	31762631.84	124489275.4	78977204.66	194398925.7	123858892.4	150744964.5	151638612.1	161340424.8	163930392.9	162693493	138822122.5	127374544	155481757.4	156708865.2	154547068.5	168307448.1	192074254.1	143012894.4	137346746.9	152398044.4	142380589.5	169704022.4	170739083.8	34827617.11	264165306	110199226.2	225372623.3	121197471.3	126036746.2	166194294.1	79505818.45	134932670.6	186577146.3	166974632.4	129758719.1	198929220.4	116940792.7	159888005.8	137194745.2	109889217.5	90835649.47	194294425.2	182029299.3	244834649.9	196058375.2	175108681.7	144930364.3	129109012.4	166416421.9	168355604.8	173716597	121733329.6	185320106.6	153568912.7	95449847.08	59749408.88	61866929.48	102707474.3	98287771.97	76873057.59	109103196.7	95451816.45	176742603.5	128018544	78995867.88	42633655.4	148998787.2	150808880.4	101601988.2	136398807.9	145033311.9	85896787.41	125114190.8	139083965.2
ME585919	PC (40:6)	AN004046	MS reading	87032819.66	39276669.2	118347463.2	94070165.83	106330831.3	99945928.63	95288185.2	98347798.78	95423555.32	123790472.7	103353093.2	102090501.6	110384420.5	100391180.8	128803100.5	119990463	109918151.3	134268260.7	78667781.17	173081916.1	160057986.6	139590154.6	196118840.7	133779676.1	69286673.02	149450295.2	98057464.76	146143787.8	118437885.7	124836278.9	121287462.2	111902339.7	75249327.87	155545658.5	103707276.6	102883527.9	154978810.5	87172445.87	144428364.5	131354916.9	70324121.05	73442985.94	266306070.1	137863130.6	174658567.4	174969946.6	108868728.6	158586350.4	113609675.5	110335389.6	105092165.1	113974996.3	139003021.4	128587467	100041582.3	68596702.1	67214891.08	75117414.8	89665702.44	78380698.19	63880508.66	105875352.4	82779287.28	147471473.9	81588796.39	93535517.5	55002049.66	98891470.26	99023103.75	82383027.35	129099040.5	107337009	93095199.51	100088554.8	143338515
ME585920	PC (40:8)	AN004046	MS reading	4396160.624	10589242.21	9693318.75	41702241.39	6155420.284	20173988.91	5189760.857	6185721.769	1426348.309	5810370.75	4677841.9	4427445.096	14897991.7	1269400.315	11503894.42	6413297.242	4425086.058	12101507.82	4816233.646	50456279.86	612740.3473	14616136.9	5405821.534	8579574.249	16689311.3	16440815.23	12945594.39	5893567.546	13974786.03	12858875.45	3382938.736	8415268.802	1814670.978	5900599.565	2836616.362	7281323.381	18670544.09	1266315.151	6232842.722	1456729.822	3245768.803	3544253.337	16945034.5	2507069.914	5860670.543	7260591.811	2705973.428	6220433.834	8095262.187	2175487.829	1845753.756	5668023.26	8553377.463	10054949.21	2308689.156	6489984.998	9102486.699	12458904.14	12719914.3	2573148.073	9223828.947	14153469.26	17033697.29	11550559.94	5591192.974	16110889.13	14982298.77	4958670.699	6678020.128	4700646.829	15692966.96	11707130.16	13163515.3	7531932.967	11388763.99
ME585921	P-DMEA	AN004046	MS reading	23503622.5	113943700.4	28334699.7	40064913.26	43266197.16	34657604.02	32994002.31	28335138.33	28857962.71	38330698.81	37247899.51	30189723.04	26959030.95	40055844.96	29758219	33041556.91	28577615.46	28615342.49	71276300.83	38102069.4	23823542.35	61846454.53	23995644.45	31791087	22032738.56	32810567.31	51974353.98	62597319.03	35419909.96	50057279.78	23056286.83	56656919.8	35685578.29	42233210.21	53313217.25	57657038.93	57558646.77	60844235.31	44152794.25	48735770.55	28161220.59	76455963.06	33186244.09	23863808.01	56859795	66254794.75	52954130.75	47291018.98	54831985.08	53484711.25	60041541.1	39951619.33	66118542.21	59486429.48	39270324.96	39499552.61	28482458.3	30950483.03	26292423.35	14828888.01	37740608.74	33860922.61	19156970.1	33861738.78	30922193.4	37862340.5	29490801.57	31559097.55	35236325.39	36048575.2	38911118.67	35477166.75	32620611.72	25198253.69	36230621.56
ME585922	PE (34:1)	AN004046	MS reading	20773654.1	8078838.411	20716524.82	2493207.261	26670154.82	24188967.8	20258435.91	46557383.24	49783441.43	22724554.17	35903418.34	34336442.19	19548371.68	56465883.57	54614909.06	32655882.22	54937378.14	34050577.89	27946397.32	12275839.74	51804263.84	18266078.14	69437203.37	79443131.25	12537433.85	43764642.95	29815709.09	58060698.19	45496492.04	29891426.84	37807024.56	17379133.43	40686156.88	49871147.12	29102104.97	27190048.98	14756462.39	34097959.6	35693154.47	28503793.27	30006404.78	34514957.08	203450512.8	64658978.31	24726404.39	46707215.78	21896810.18	40331338.49	52940091.89	18733885.51	21805985.42	30211300.48	38864667.47	24596765.2	36132250.37	15472308.03	4274623.798	5428341.725	12353298.85	28418906.18	10852577.48	6545655.311	21572851.1	43410119.38	21367918	5787242.29	474588.9248	30710309.07	14264289.48	8745459.199	7354555.033	13970595.82	6239392.197	15673912.86	16328381.49
ME585923	PE (34:2)	AN004046	MS reading	21806983.3	4357330.968	17362998.93	11535104.02	6034232.527	15833792.06	26808713.05	41397113.53	21792655.58	23193059.99	20846535	22141818.39	26876029.86	33947842.5	60756504.74	28923256.99	24274718.34	14787315.9	15744043.94	25017463.8	21102716.97	13230549.19	32311531.09	35815033.49	22765137.59	11894954.34	18534880.99	11930259.28	30004887.22	29374600.3	15100818.5	31120147.27	21688870.09	29016505.73	11421390.82	20123022.68	4752534.375	11681824.63	17341518.2	20461737.13	17194047.82	22645610.43	195108659	12806671.19	11702745.87	35035792.09	11485002.15	46317150.09	31945885.3	13930601.08	13172170.69	28770388.8	42702093.39	18296216.45	10362599	20357015.23	4686475.539	3986010.772	10539936.15	25139608.8	6974802.623	4739137.403	14081904.64	27902143.72	16193458.84	6321445.836	2156622.529	22527752.67	8430301.707	7773577.495	6632398.153	7231078.739	5895878.502	12100517.58	14394949.73
